SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1329.25,1333,1314,1316.05,1314,1318.4,199,800,1057155,
500003,AEGIS LOGIS ,A ,Q,189.9,189.9,182.05,183.4,183,186.05,564,10230,1899725,
500008,AMAR RAJA BA,A ,Q,630,630,617.2,620.7,622.75,622.2,328,10706,6658915,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
540649,AVADHSUGAR  ,B ,Q,216.5,224,215.9,221.9,222.65,216.5,357,5994,1329784,
540650,MAGADHSUGAR ,B ,Q,87,87.4,86,86,86,87.1,47,3147,273231,
540653,SINTEXPLAST ,B ,Q,4.03,4.09,4.01,4.09,4.09,3.9,112,69415,283260,
540669,UTINEXT50   ,B ,Q,268,268,266,266,266,262,3,5,1332,
540673,SIS         ,B ,Q,768.55,768.55,765,766.3,765.9,760.5,9,29,22211,
540678,COCHINSHIP  ,A ,Q,342.05,349.95,340,343.1,341.9,338.1,364,3753,1298534,
540679,SMSLIFE     ,B ,Q,402.9,402.9,381,382.45,382.45,377.45,17,22,8463,
540680,KIOCL       ,B ,Q,117.15,126.6,117.15,122,120.15,117.8,286,7418,897677,
540686,SMRUTHIORG  ,X ,Q,140,140,130,130,130,140,31,1544,204859,
540691,ABCAPITAL   ,A ,Q,91.1,92.55,91.1,91.45,91.45,90.4,1748,174917,16066261,
540692,APEX        ,B ,Q,206.9,213.3,205,206.4,206.2,205.95,739,11598,2422827,
540694,ANG         ,M ,Q,30.6,31,30,31,31,31,4,6400,195040,
540696,RUCHINDLTD  ,XT,Q,22.1,22.1,22.1,22.1,22.1,21.05,1,10,221,
540697,AMFL        ,M ,Q,8.25,8.65,8.25,8.65,8.65,8.25,2,16000,135200,
540699,DIXON       ,B ,Q,2619.95,2620,2504.35,2537.4,2505,2604.25,154,332,853218,
540700,BRNL        ,B ,Q,71.5,71.6,67.25,69.7,67.25,67.75,18,305,21194,
540701,DCAL        ,A ,Q,171.85,174.05,169.9,172.05,170.25,170.95,176,3767,645327,
540702,LASA        ,B ,Q,13.91,13.91,13.91,13.91,13.91,13.25,7,2453,34121,
540704,MATRIMONY   ,B ,Q,514,514,501.8,506.8,503.55,521.45,8,9,4561,
540709,RELHOME     ,B ,Q,5.7,5.76,5.54,5.7,5.76,5.74,88,53712,303812,
540710,CAPACITE    ,B ,Q,201,205,198.05,200.45,202.4,199.25,467,6136,1243371,
540716,ICICIGI     ,A ,Q,1155,1183.1,1155,1170.8,1182,1144.75,1675,35604,41642368,
540719,SBILIFE     ,A ,Q,828,834,821.2,831.2,829,826.05,2081,43103,35802898,
540724,DIAMONDYD   ,B ,Q,780,799.85,771,796.6,781.35,757.1,55,345,270673,
540725,SISL        ,M ,Q,66.5,66.5,66.5,66.5,66.5,65.5,1,1000,66500,
540727,POOJA       ,M ,Q,50.3,50.3,50.3,50.3,50.3,52,1,3000,150900,
540729,VANTABIO    ,M ,Q,109.5,111,105.55,109,111,114,4,3000,324787,
540735,IRIS        ,M ,Q,18.5,19.95,18.5,19.25,19.95,17.35,2,8000,153800,
540737,SGRL        ,M ,Q,63,63,63,63,63,63,1,3000,189000,
540743,GODREJAGRO  ,A ,Q,454,456.35,449,450.15,450,450.55,668,7578,3410393,
540749,MASFIN      ,B ,Q,602.5,642.85,594.65,623.15,622.8,600.05,245,2171,1349591,
540750,IEX         ,A ,Q,133.4,135.1,133.2,134.4,133.6,134.1,80,1311,176049,
540755,GICRE       ,A ,Q,171.3,173.35,170.05,170.7,170.05,170.95,201,2878,493152,
540757,SCPL        ,M ,Q,104,104,104,104,104,103.8,1,800,83200,
540761,RCBFIVAG    ,B ,Q,8.46,8.46,8.4,8.4,8.4,8.21,2,2000,16860,
540762,TIINDIA     ,A ,Q,331,332.45,329.15,330.15,329.15,332,111,615,203524,
540767,RNAM        ,A ,Q,280,284,276.6,277.5,277.5,276.7,782,32497,9071104,
540768,MAHLOG      ,A ,Q,332,337,330.65,334.55,335,331.9,165,955,318846,
540769,NIACL       ,A ,Q,104.25,110.9,104.25,107.7,107.45,104.45,476,8408,911941,
540774,IFGLEXPOR   ,B ,Q,138.95,142,138.95,142,142,134.9,16,156,21814,
540775,KHADIM      ,B ,Q,180.2,185,180,183.7,183.55,184.45,154,747,136666,
540776,5PAISA      ,B ,Q,140,144.7,131.15,139.85,138.85,138,52,1651,222456,
540777,HDFCLIFE    ,A ,Q,540,547.25,527,528.6,528.6,535.45,6834,199524,106914870,
540782,SBRANDS     ,M ,Q,16.22,16.22,16.22,16.22,16.22,15.86,1,1000,16220,
540787,ICICIB22    ,B ,Q,32.56,33.64,32.56,33.12,33.1,32.65,230,65005,2172978,
540789,DNAMEDIA    ,T ,Q,0.37,0.37,0.37,0.37,0.37,0.38,1,25,9,
540793,HHOF1140RG  ,B ,Q,8.11,8.11,8.11,8.11,8.11,8.1,2,5500,44605,
540795,DYNAMIC     ,M ,Q,29,29,29,29,29,29,1,3000,87000,
540796,RATNABHUMI  ,M ,Q,92,92,92,92,92,95,1,2000,184000,
540797,SHALBY      ,B ,Q,82.2,82.2,80.9,81,81,82.3,15,505,41065,
540798,FSC         ,B ,Q,560,562,560,561.25,562,547.7,5,9,5051,
540821,SADHNA      ,X ,Q,13,13,13,13,13,12.99,2,22,286,
540824,ASTRON      ,B ,Q,94.75,97.7,94.7,97.05,97.7,95.35,899,93946,9051883,
540850,JFL         ,M ,Q,8.75,8.75,8.65,8.65,8.65,9.1,7,14000,121500,
540861,IPRU3018    ,B ,Q,8.4,8.4,8.4,8.4,8.4,8.05,1,1000,8400,
540879,APOLLO      ,B ,Q,72.75,72.75,70.2,70.85,70.85,70.35,121,2132,151533,
540900,NEWGEN      ,B ,Q,278,285,277.15,283.6,285,283.6,58,4678,1317879,
540901,PRAXIS      ,B ,Q,54.6,64.75,54.4,63.1,63,58.45,19,6163,378630,
540902,AMBER       ,B ,Q,822.05,827.75,810,812.4,816,821.75,35,177,144447,
540904,TIRUFOAM    ,X ,Q,57,57,57,57,57,59.1,1,200,11400,
540923,AML         ,M ,Q,2.29,2.29,2.29,2.29,2.29,2.41,1,6000,13740,
540935,GALAXYSURF  ,B ,Q,1294.4,1304.5,1290,1299.1,1302.7,1279,203,418,542515,
540945,FSSPL       ,M ,Q,2.32,2.53,2.32,2.53,2.53,2.41,2,8000,19400,
540947,IPRU3034    ,B ,Q,8,8,8,8,8,8.16,1,1000,8000,
540954,IWP         ,X ,Q,54.95,57.8,52.45,54,54,53.5,44,7586,403300,
540955,TDSL        ,M ,Q,16,17,16,16.5,17,16.25,2,6000,99000,
540961,SHIVAMILLS  ,B ,Q,33,33.5,33,33.5,33.5,34.85,7,254,8496,
540975,ASTERDM     ,B ,Q,124,124,116,116.8,117,116.9,51,1335,156377,
541005,KANCOTEA    ,X ,Q,27.8,27.8,27.75,27.75,27.75,29.1,3,50,1387,
541006,ANGEL       ,M ,Q,9.8,9.8,9.8,9.8,9.8,9.7,1,4000,39200,
541019,HGINFRA     ,B ,Q,192.8,192.8,188.55,191.15,192.4,189.75,206,1011,192693,
541053,EIS         ,M ,Q,1059,1059,1058,1058,1058,1063,2,640,677600,
541083,INFLAME     ,M ,Q,135,135,130,133,133,118,4,7000,931000,
541096,BPLPHARMA   ,XT,Q,176,176,176,176,176,176,2,50,8800,
541143,BDL         ,B ,Q,275.4,295.6,275,278,277.4,272.4,355,3851,1094613,
541153,BANDHANBNK  ,A ,Q,469,469,446.75,449,449,451.8,532,20592,9261800,
541154,HAL         ,A ,Q,648.75,665,646,660.4,654.35,647.2,180,603,394580,
541161,KARDA       ,B ,Q,185.6,187.35,182.25,185.15,185.15,185.65,226,1720,316822,
541163,SANDHAR     ,B ,Q,256.45,260.3,256.05,257.7,257.05,255.65,59,660,170346,
541178,BENARA      ,M ,Q,14.8,14.8,14.8,14.8,14.8,14.13,1,2000,29600,
541179,ISEC        ,A ,Q,215,217,212.1,213.2,213.05,214.05,341,4158,890820,
541195,MIDHANI     ,B ,Q,116.7,118.6,115.3,116.45,116.45,114.85,173,3489,407322,
541206,OBCL        ,M ,Q,48.5,49,48.5,48.5,48.5,48,8,16000,778300,
541233,LEMONTREE   ,A ,Q,52,53.95,52,53.1,53.1,51.6,556,17329,921392,
541269,CHEMFABALKA ,B ,Q,155,155.5,155,155.5,155.5,158,274,2707,419797,
541276,GARVIND     ,M ,Q,25.4,25.95,25.4,25.95,25.9,26.7,5,50000,1280500,
541301,ORIENTELEC  ,B ,Q,154.35,155,153.25,153.55,153.3,154.05,47,1587,243864,
541302,DHRUV       ,M ,Q,25,25.5,25,25,25,24.9,3,6000,151000,
541304,INDOUS      ,M ,Q,102.5,102.5,89.2,99.7,99.7,99,12,30000,2791250,
541313,ICICI500    ,B ,Q,144.02,144.02,144.02,144.02,144.02,142.74,1,7,1008,
541336,INDOSTAR    ,A ,Q,276,280,276,279.5,279.5,279.25,12,142,39457,
541347,PARVATI     ,T ,Q,0.82,0.82,0.79,0.79,0.79,0.79,3,1030,823,
541352,MEGASTAR    ,M ,Q,38.5,43.75,37.4,42.4,43.75,39.8,9,34000,1325000,
541353,INNOVATORS  ,M ,Q,37.8,37.8,37.8,37.8,37.8,35,1,1600,60480,
541400,ZIMLAB      ,X ,Q,113.95,114,110,112.6,114,112.75,14,438,49243,
541401,ARIHANTINS  ,M ,Q,4.95,4.98,4.74,4.98,4.98,4.75,13,116000,559480,
541403,DOLLAR      ,B ,Q,197.2,197.2,196,196,196,196.85,3,36,7081,
541450,ADANIGREEN  ,A ,Q,44.45,45.75,44.4,44.95,45,43.9,302,27496,1237498,
541503,UNICK       ,XT,Q,24.5,24.5,22.75,23.5,23.5,23.35,12,211,4809,
541540,SOLARA      ,B ,Q,445.7,445.7,428.4,438.95,438.9,421.25,123,1749,765305,
541545,TALWGYM     ,B ,Q,11.8,11.8,11.8,11.8,11.8,12.42,5,198,2336,
541546,GAYAHWS     ,B ,Q,0.41,0.45,0.41,0.43,0.43,0.43,13,36833,15261,
541556,RITES       ,B ,Q,224.85,229.9,224.05,225.7,225.95,223.75,327,10599,2405043,
541557,FINEORG     ,B ,Q,1423.25,1430.6,1423.25,1426.2,1423.9,1420.35,13,33,47017,
541578,VARROC      ,B ,Q,427.45,430.25,420,421.25,420,421.2,55,367,156035,
541627,HITECHWIND  ,X ,Q,9.3,9.33,9.25,9.3,9.3,9.37,37,35610,331300,
541678,TVF1G       ,B ,Q,8.01,8.01,8.01,8.01,8.01,8.3,1,1000,8010,
541700,TCNSBRANDS  ,B ,Q,655.25,664.4,655.25,662.15,662.15,657.25,104,384,253589,
541725,IDFCEOS6RG  ,B ,Q,8.54,8.54,8.3,8.4,8.4,8.52,7,1057,9019,
541726,IDFCEOS6RD  ,B ,Q,8.21,8.21,8.21,8.21,8.21,7.56,1,1000,8210,
541729,HDFCAMC     ,B ,Q,2597.9,2656,2585.7,2604.75,2604.75,2572.7,4259,35416,92712964,
541770,CREDITACC   ,B ,Q,566,594.2,566,585.7,585.7,569,630,9134,5325943,
541778,DEEP        ,M ,Q,58,58,57.9,58,58,56,4,12000,695550,
541799,SMEL        ,M ,Q,6.84,6.84,6.84,6.84,6.84,5.7,1,90000,615600,
541804,IPRU3168    ,B ,Q,7.96,8,7.95,8,8,7.95,8,10047,79886,
541890,SPACEINCUBA ,X ,Q,0.36,0.36,0.36,0.36,0.36,0.37,1,6000,2160,
541946,ICICILIQ    ,F ,Q,1000.01,1000.01,1000,1000,1000,1000,19,26647,26647002,
541956,IRCON       ,B ,Q,342.7,345.4,339.25,343.75,343,342.3,90,1920,659511,
541972,SETFSN50    ,B ,Q,298,299,298,299,299,294,4,126,37574,
541974,MANORAMA    ,M ,Q,198,198,195,195,195,197,6,12600,2471460,
541988,AAVAS       ,B ,Q,1500,1633.1,1500,1550.8,1554,1511.35,611,2635,4138270,
542002,DCL         ,M ,Q,8.75,8.75,8.3,8.3,8.3,9.3,2,6000,51150,
542011,GRSE        ,B ,Q,137,138,135.15,135.65,135.65,135.55,263,6514,889590,
542012,AAL         ,M ,Q,59.25,59.25,59.25,59.25,59.25,55.6,1,8000,474000,
542013,DOLFIN      ,M ,Q,33.4,34,32,34,34,33.5,3,6000,198800,
542025,SUNRETAIL   ,M ,Q,26,27,26,27,27,27,3,18000,483000,
542046,VIVIDM      ,M ,Q,18.3,18.3,18.3,18.3,18.3,21,1,2000,36600,
542066,ADANIGAS    ,B ,Q,137.2,139,136,137,137,135.9,719,32157,4426850,
542123,PHOSPHATE   ,XT,Q,49.2,49.2,49.2,49.2,49.2,49.2,4,7,344,
542131,MAN50ETF    ,B ,Q,110.3,110.3,110.3,110.3,110.3,108.9,1,4,441,
542141,TECHNOE     ,B ,Q,254,255.8,253,255.8,255.8,255,8,82,20772,
542156,IPRU3218    ,B ,Q,8.7,8.7,8.7,8.7,8.7,8.68,1,57,495,
542206,BTSYN       ,X ,Q,9.15,9.15,9.15,9.15,9.15,9.79,1,1,9,
542216,DALBHARAT   ,B ,Q,895,898,865.3,870.55,870.55,890.35,606,5085,4458746,
542230,ABSLNN50ET  ,B ,Q,261.67,261.67,261.67,261.67,261.67,255.56,1,37,9681,
542231,NILASPACES  ,B ,Q,1.3,1.34,1.3,1.34,1.34,1.28,22,28560,38184,
542233,TREJHARA    ,B ,Q,16,16.27,15.95,16.25,16.25,15.5,37,15031,240594,
542248,DECCAN      ,M ,Q,63.5,69.45,63.5,68.15,69,63.2,8,16800,1117020,
542285,AXITA       ,M ,Q,87,87.25,87,87.25,87.25,82,2,4000,348500,
542333,CESCVENTURE ,B ,Q,310.1,316.45,309.05,311.65,314,318.45,850,12267,3832782,
542337,SPENCER     ,B ,Q,75.25,77.8,74.9,75.8,76.1,74.7,108,9726,735451,
542351,GLOSTERLTD  ,T ,Q,610,610,598,600,600,600.1,4,157,94064,
542367,XELPMOC     ,B ,Q,62,62,62,62,62,60,2,58,3596,
542383,RITCO       ,M ,Q,55.8,55.8,51.5,51.5,51.5,55,3,6400,343760,
542399,CHALET      ,B ,Q,288.25,297.7,278.95,292,280.05,287,126,2221,633011,
542460,ANUP        ,B ,Q,385.1,391.75,385.05,385.15,385.15,387.3,9,112,43188,
542484,ARVINDFASN  ,B ,Q,465.25,469,453.3,457.25,465,469.8,183,1784,818571,
542503,MAHIP       ,M ,Q,7.81,7.81,7.81,7.81,7.81,8.22,1,4000,31240,
542579,AGOL        ,M ,Q,22.6,22.6,22.6,22.6,22.6,25.1,7,38000,858800,
542580,AARTECH     ,M ,Q,35.05,35.05,35.05,35.05,35.05,35.1,1,24000,841200,
542597,MSTC        ,B ,Q,78.55,82,78.55,80,79.95,79.25,176,6741,544110,
542602,EMBASSY     ,IF,Q,395,400.67,395,400.08,400.67,390,8,3200,1276132,
542628,NSL         ,M ,Q,27.05,27.05,27.05,27.05,27.05,28.45,1,3000,81150,
542641,CKFSL       ,B ,Q,0.58,0.58,0.58,0.58,0.58,0.61,88,142579,82695,
542649,RVNL        ,B ,Q,24.5,24.7,24.2,24.55,24.55,24.1,337,260907,6398189,
542650,METROPOLIS  ,B ,Q,1245,1245,1195.05,1200.15,1195.05,1213.95,159,643,781540,
542651,KPITTECH    ,B ,Q,97.15,102,96.1,100.35,101.15,97.2,465,7351,720204,
542652,POLYCAB     ,B ,Q,600,612.45,596,604.95,604.95,603.9,386,5116,3088486,
542653,JINAAM      ,M ,Q,39.5,39.6,39.5,39.55,39.55,38,24,60000,2371800,
542655,VIKASMCORP  ,B ,Q,3.05,3.09,2.75,2.78,2.75,2.84,49,83261,237408,
542665,NEOGEN      ,B ,Q,317,319.25,312.05,314.55,316,314.5,50,326,102823,
542670,ARTEMISELC  ,M ,Q,123,128,122.5,127.3,128,123.75,13,26000,3240900,
542677,MAHESH      ,XT,Q,19,19.55,17.8,19.35,19.35,18.7,16,6545,117900,
542682,HARISH      ,X ,Q,34.4,36.5,34.4,34.5,34.45,36.2,11,1413,49558,
542683,SUICH       ,M ,Q,27.2,28.4,27.2,28.4,28.4,27.2,2,3200,88960,
542684,PPL         ,B ,Q,64,67.15,64,65.25,65.25,64,13,1013,66857,
542694,PARSHVA     ,M ,Q,58.9,58.9,58.9,58.9,58.9,53.9,1,3000,176700,
542721,ARL         ,M ,Q,36.5,36.5,36.3,36.3,36.3,40.95,2,8000,291200,
542724,EARUM       ,M ,Q,50,50,50,50,50,56,1,3000,150000,
542725,SBC         ,M ,Q,23.7,24.05,23.6,24.05,24.05,23.8,22,132000,3152100,
542726,INDIAMART   ,B ,Q,1226.75,1249.95,1217,1235.2,1235,1224.2,404,2012,2473359,
542727,CPML        ,M ,Q,29.5,29.5,29.5,29.5,29.5,29.55,1,4000,118000,
542729,DCMNVL      ,B ,Q,31,31,28,28.1,28.1,27.15,5,150,4515,
542730,ICICIBANKN  ,B ,Q,269,269,269,269,269,267.18,2,2,538,
542752,AFFLE       ,B ,Q,831.75,838.9,827.6,828.75,829.2,832.4,324,994,826591,
542758,ICICIBANKP  ,B ,Q,150,150,149.56,149.56,149.56,150.9,2,2,299,
542759,SPANDANA    ,B ,Q,908.8,929.6,907.1,913.5,907.1,926.8,329,1775,1632493,
542760,SWSOLAR     ,B ,Q,563.5,574,557.4,564.65,563.5,568.95,528,4589,2596190,
542765,TRANSPACT   ,TS,Q,132.5,132.5,131,131,131,0,6,6000,787500,
542770,ALPHALOGIC  ,TS,Q,83,84.4,83,84.35,84.35,0,13,20800,1750080,
555555,ICICISENSX  ,B ,Q,392,393.18,388.86,388.86,388.86,391.57,6,880,344281,
570001,TATAMTRTDVR ,A ,Q,49.95,53.6,49.95,53.3,53.3,49.95,1904,770864,40145886,
570004,JISLBNDVR   ,B ,Q,14.54,15.71,14.54,15.47,15.68,15.28,41,3072,47010,
580001,STAN CHART  ,B ,I,51.7,52,50,51.95,52,51.6,36,2821,144051,
590003,KARUR VY(PS ,B ,Q,57.25,57.95,56.95,57.45,57.45,57.25,144,13351,765829,
590005,TIDE WATE(PS,B ,Q,4420,4420,4400.1,4405.55,4400.1,4411.45,21,69,304315,
590006,AMRUTANJAN  ,B ,Q,306,306.05,297.7,303.85,301,302.6,250,3065,928965,
590013,XPRO INDI(PS,B ,Q,26.1,26.1,26.1,26.1,26.1,26.1,1,5,130,
590018,HISARMET(PS ,B ,Q,42.7,42.75,42.7,42.75,42.75,42.75,5,150,6407,
590021,BHARAT RA(PS,B ,Q,4796.85,4810.35,4750,4796.85,4775,4770.65,30,93,445014,
590024,FERT CHE(PS ,B ,Q,34.4,35.4,34.4,34.65,34.5,33.9,47,8324,289636,
590025,GINNI FIL(PS,B ,Q,8.5,8.5,7.92,7.92,7.92,8,5,381,3083,
590030,SOUTH PET(PS,B ,Q,18.65,19,18.6,18.9,19,18.85,58,6466,121411,
590031,DE NORA     ,B ,Q,196,196,196,196,196,200.5,5,59,11564,
590043,HARITA SEAT ,B ,Q,411.5,417.85,411.5,417.85,417.85,417.75,22,29,11981,
590051,SAKSOFT LTD ,B ,Q,249.3,251,242.45,245.45,244.9,242.9,63,387,96020,
590056,SALONA COTSP,B ,Q,73,73,73,73,73,77.35,6,6,438,
590057,PROSEED     ,T ,Q,0.29,0.29,0.29,0.29,0.29,0.28,4,9076,2632,
590062,ANDHRA SUGAR,B ,Q,289.7,289.7,284.4,288.25,288.35,286.25,31,566,163096,
590065,INDIA MOTOR ,B ,Q,840,848,840,848,848,809.5,58,152,128436,
590066,KCP LTD     ,B ,Q,71.3,73.45,70.85,72.65,73.45,72,231,5091,365046,
590068,KHAITAN INDI,B ,Q,22,22.1,21.5,21.5,22.1,21.8,6,520,11211,
590070,RADAAN MEDIA,B ,Q,1.45,1.45,1.4,1.4,1.4,1.35,2,2,2,
590071,SUNDARAM FIN,B ,Q,1526.4,1540.7,1512.25,1529.45,1540.7,1520.55,64,313,475638,
590072,SUNDARAM BRK,B ,Q,244.5,245,237.5,244.95,244.95,239,8,62,15013,
590073,WHEELS INDIA,B ,Q,580,580,580,580,580,580,9,100,58000,
590075,LAMBODHARA T,B ,Q,30.05,30.05,28.8,28.8,28.8,28.3,15,309,9227,
590078,MAITHAN ALL ,B ,Q,421.5,424.65,415,418.35,418.2,425.65,115,876,367614,
590086,ORISSA MINE ,B ,Q,575,600,575,580.1,584,568.6,270,1504,879621,
590095,GOLDBEES    ,E ,Q,3497.98,3497.98,3450,3453.56,3450,3454.46,116,1841,6368996,
590096,LIQUIDBEES  ,F ,Q,999.99,1000.01,999.99,1000.01,1000.01,1000.01,356,124360,124360712,
590097,KOTAKGOLDETF,E ,Q,351.88,355.95,350,353.59,355.95,349.94,77,5106,1800060,
590098,SBI GOLD ETS,E ,Q,3521,3545,3515.27,3517.85,3515.27,3515.27,53,429,1514963,
590099,QUANTUM GOLD,E ,Q,1727,1727,1718,1719.17,1719,1722.8,23,343,591117,
590101,UTI GOLD ETF,E ,Q,3520,3530,3512.55,3529.98,3530,3511,30,173,609472,
590103,NIFTY BEES  ,B ,Q,1150,1157.14,1146.91,1149.97,1150.5,1148.68,167,5408,6211776,
590104,JUNIOR BEES ,B ,Q,269,270.5,268.02,269.54,269.6,267.56,26,482,129876,
590106,BANK BEES   ,B ,Q,2750,2759.1,2744.13,2755.91,2746.05,2776.7,47,380,1043203,
590107,KOTAK PSU BK,B ,Q,237,237,233,233.49,233.25,232.15,26,487,114566,
590108,PSUBNK BEES ,B ,Q,263.67,263.67,260.77,260.77,260.77,263.2,22,65,17035,
590110,QUANTUM INDX,B ,Q,1113,1113,1111,1111,1111,1107.5,11,11,12241,
590115,M50 ETF     ,B ,Q,107.57,107.57,107.57,107.57,107.57,106.93,1,18,1936,
590122,ASHIKACR    ,X ,Q,37.25,37.5,36.8,36.8,36.8,37.25,280,77384,2889762,
590126,GRADIENTE   ,XT,Q,0.72,0.72,0.72,0.72,0.72,0.73,2,105,75,
590134,MADRASFERT  ,B ,Q,18.95,19.45,18.6,18.7,18.65,18.7,115,23966,456705,
715027,895LTFHL21  ,F ,P,107,107,107,107,107,107,5,1100,117700,
717502,JSW NCPS    ,F ,P,2.4,2.4,2.4,2.4,2.4,2.43,4,1200,2880,
717503,ZEE NCPS    ,F ,P,5.32,5.32,5.32,5.32,5.32,5.31,2,348,1851,
800251,SGB20151    ,G ,B,3780.1,3800,3740,3800,3800,3894,6,139,524266,
800254,SGBAUG24    ,G ,B,3790,3791.1,3786,3791.1,3791.1,3800,5,31,117476,
800258,SGB2016IIA  ,G ,B,3775,3775,3775,3775,3775,3815,1,5,18875,
800259,SGB2016IIIA ,G ,B,3850,3850,3768.01,3768.18,3768.02,3785,6,36,138109,
800264,662GOI2051  ,G ,B,98.2,98.2,98.2,98.2,98.2,92.2,1,30000,2946000,
800265,SGB2016IV   ,G ,B,3751,3760,3751,3760,3760,3750.01,3,15,56310,
800268,SGBMAY25    ,G ,B,3749,3750,3722.3,3722.3,3722.3,3750,3,17,63689,
800269,SGBJULY25   ,G ,B,3750,3750,3750,3750,3750,3750,4,76,285000,
800277,SGBNOV25C   ,G ,B,3775,3775,3775,3775,3775,3725,2,10,37750,
800280,SGBDEC25B   ,G ,B,3750,3750,3750,3750,3750,3165,1,1,3750,
800297,SGBAUG27    ,G ,B,3700,3710,3700,3710,3710,3866,3,80,296300,
890144,TATASTEELPP ,A ,Q,35.45,35.8,34,35.05,35.05,33.7,352,38189,1338492,
890145,IBVENTUREPP ,B ,Q,84.05,84.05,66,66,66,70.05,16,1769,119840,
934885,SREI2019VI  ,F ,D,1890,1890,1850,1850,1850,1890,3,26,48300,
934920,0STFC20VI   ,F ,D,1936,1936,1936,1936,1936,1910,1,10,19360,
935016,IIFLHFL202  ,F ,D,992.8,992.8,985,987.03,987.05,990,10,178,176222,
935088,12ECL20I    ,F ,D,979,979,976,976,976,980,2,125,122300,
935136,971STFC21   ,F ,D,1014,1014,1014,1014,1014,1008,1,100,101400,
935290,1125SREI19G ,F ,D,969,969,969,969,969,972,1,23,22287,
935313,0IFCI19B    ,F ,D,1549.9,1554.9,1549.9,1554.9,1554.9,1544.39,3,10,15524,
935321,990IFCI24F  ,F ,D,1012,1012,1009,1011.65,1009,1011,8,286,289302,
935383,849NTPC25   ,F ,D,13.05,13.2,13.05,13.2,13.2,13.17,17,2597,34219,
935451,1025SEFL20H ,F ,D,940,1020,940,940,940,850,4,102,95961,
935514,760PFC35    ,F ,D,1223.2,1223.2,1223.2,1223.2,1223.2,1255,1,70,85624,
935544,734REC30    ,F ,D,1189,1189,1189,1189,1189,1152,1,67,79663,
935546,715REC35    ,F ,D,2155.9,2155.9,2155.9,2155.9,2155.9,1797,1,1,2155,
935564,0KFL22H     ,F ,D,1495,1495,1395,1395,1395,1495,2,26,38770,
935584,76NHAI31    ,F ,D,1180.1,1183,1179.2,1183,1183,1182,23,3153,3723160,
935640,727HUDCO26  ,F ,D,1199.99,1199.99,1199.99,1199.99,1199.99,1100,1,10,11999,
935642,764HUDCO31  ,F ,D,1171.2,1171.2,1171,1171,1171,1175,4,500,585552,
935666,769NHAI31   ,F ,D,1234.6,1234.6,1234.6,1234.6,1234.6,1232.2,1,3,3703,
935674,769HUDCO31  ,F ,D,1213,1214,1210,1210,1210,1200,13,1204,1461548,
935690,764NABARD31 ,F ,D,1190,1190,1190,1190,1190,1190,4,558,664020,
935732,844MMFSL21  ,F ,D,979,980,979,980,980,990,2,25,24490,
935752,9MMFSL26    ,F ,D,1027.9,1027.9,1020,1021.66,1020,1022,10,700,715783,
935760,MMFSL26A    ,F ,D,1246.2,1246.2,1246.2,1246.2,1246.2,1269.99,1,200,249240,
935776,0KFL22A     ,F ,D,1355,1355,1355,1355,1355,1205.01,1,20,27100,
935802,893DHFL26B  ,F ,D,285.45,285.45,285.45,285.45,285.45,273.04,1,8,2283,
935810,925DHFL21B  ,F ,D,350,350,350,350,350,312,1,1,350,
935814,930DHFL26B  ,F ,D,300,300,300,300,300,300,1,25,7500,
935840,925DHFL23B  ,F ,D,301.3,349,301.3,308.01,308.01,350,15,230,71807,
935848,0IBHFL2019  ,F ,D,1260,1260,1260,1260,1260,1251,1,25,31500,
935854,0IBHFL21    ,F ,D,1144,1144,1144,1144,1144,1145,1,20,22880,
935856,865IBHFL26  ,F ,D,706.8,785.8,706.8,785.8,785.8,701.8,2,60,43198,
935890,935SIFL19   ,F ,D,965,965,965,965,965,960,3,11,10615,
935892,975SIFL19   ,F ,D,975.2,989,950,989,989,980,14,208,201286,
935894,0SIFL19     ,F ,D,1297.5,1297.5,1297.5,1297.5,1297.5,1488,1,5,6487,
935898,10SIFL21    ,F ,D,738.99,738.99,738,738.59,738,730,4,27,19941,
935900,0SIFL21     ,F ,D,960,960,959.85,959.85,959.85,800,4,25,23999,
935904,89RHFL20B   ,F ,D,383.3,390,383.3,390,390,479,3,50,19332,
935908,905RHFL22B  ,F ,D,380,380,360,360,360,400,2,20,7400,
935912,915RHFL27B  ,F ,D,306.15,306.15,306.15,306.15,306.15,350,1,50,15307,
935936,935SEFL22B  ,F ,D,765.8,765.8,765.8,765.8,765.8,807,1,1,765,
